doc_id,filename,tipo_documento,page,chunk_id,chunk_text,chunk_size_words,chunk_size_chars,chunking_strategy,chunk_size_param,overlap_param
DOC_026,INT_EJE_RV_Comunicado_3_DATAR_10042023_VF.pdf,COMUNICADO,4,DOC_026_CHUNK_005,"A member firm of Ernst & Young Global Limited o Entrega del documento ajustado por parte del Consorcio el 21 de febrero 2023, con observaciones realizadas en sesión presencial con la DIAN y la Interventoría el 21 de febrero 2023. o Finalmente, el Consorcio entrega el documento ajustado el 02 de marzo 2023, con observaciones de la Interventoría enviadas el 09 de marzo 2023. La fecha esperada de cierre de este documento, según el último compromiso realizado por el Consorcio, corresponde al 23 de marzo 2023. Con relación a la fecha inicial de compromiso pactada para el 07 de diciembre 2023, se tienen 84 días de atraso. 3. Entrega de la matriz de interdependencias ajustada de acuerdo con los comentarios enviados por la Interventoría el 03 de febrero 2023. A la fecha, no ha sido aprobado y cerrado este artefacto, ya que el Consorcio no ha atendido en su totalidad las observaciones realizadas por la DIAN y la Interventoría en las entregas realizadas, generando las siguientes iteraciones en la revisión de este documento: o Entrega de la primera versión por parte del Consorcio el 06 de diciembre 2022, con observaciones enviadas por la Interventoría el 12 de diciembre 2023. o Entrega del documento ajustado por parte del Consorcio el 23 de diciembre 2022, con observaciones enviadas por la Interventoría el 28 de diciembre 2022. o Entrega del documento ajustado por parte del Consorcio el 03 de enero 2023, con observaciones enviadas por la Interventoría el 05 de enero 2023. o Finalmente, entrega del documento ajustado por parte del Consorcio el 31 de enero 2023, con observaciones de la Interventoría el 03 de febrero 2023. La fecha esperada de cierre de este documento, según el último compromiso realizado por el Consorcio, corresponde al 24 de marzo 2023. Con relación a la fecha inicial de compromiso pactada para el 06 de diciembre 2023, se tienen 85 días de atraso. Documentos de gestión 1. Entrega de los documentos de gestión asociados a la ejecución de proyecto, los cuales no han sido cerrados a la fecha por las falencias en la calidad y/o completitud de la información que se registra en estos productos, asociados a: o Informes mensuales del proyecto de noviembre 2022 a marzo 2023 (5 informes), los cuales hacen parte de los productos pactados según lo definido en el SDP y la matriz de entregables. Actualmente, se tiene pendiente la entrega de los ajustes de los informes de noviembre y diciembre 2022 desde el 01 de marzo 2023 con observaciones de la DIAN y la Interventoría, y la primera versión de los demás informes.",432,2549,fixed_words_overlap,450,75
DOC_026,INT_EJE_RV_Comunicado_3_DATAR_10042023_VF.pdf,COMUNICADO,5,DOC_026_CHUNK_006,"A member firm of Ernst & Young Global Limited o Entrega de los informes semanales ajustados y cargados en la herramienta de gestión documental, de acuerdo con las observaciones enviadas semanalmente por la Interventoría (14 informes). o Firma de las actas de integración del 19/01/2023 y 02/02/2023 (Henry Moreno), las cuales fueron solicitadas desde el 24 de febrero 2023. Al igual que la firma del acta de integración del 16/02/2023 (Juan Daza), la cual fue solicitada desde el 10 de marzo 2023. o Entrega de aproximadamente 201 actas de las sesiones realizadas en el proyecto, desde el 07 de diciembre 2022 al 31 de marzo 2023. o Entrega de los documentos parafiscales pendientes por parte del Consorcio (BICODE: DIC-22 /ENE-23/MAR-23, PWC: FEB-23/MAR-23 y M&Q: ENE-23/MAR- 23). o Entrega de la información precontractual de las pólizas, de acuerdo con el comunicado emitido por la Interventoría el 31 de marzo 2023. Las razones que fundamentan el requerimiento para que se cumpla, se basan en que: 1) Actualmente, no se tiene una herramienta confiable para la gestión del proyecto que permita identificar el avance real del mismo y administrar los recursos y riesgos asociados a su ejecución, 2) No existe una alineación de expectativas de cada uno de los componentes del proyecto, debido a que no se han cerrado y aprobado los artefactos de planeación, 3) Reiterados reprocesos en las actividades de revisión por parte de la DIAN y la Interventoría, causado por la falta de atención de las observaciones realizadas, al igual que por las demoras en la entrega de esta información para su validación por parte del Consorcio y 4) Constantes incumplimientos en los compromisos adquiridos por el Consorcio, los cuales impactan la gestión del proyecto. Por lo expuesto se les solicita dar cumplimiento y respuesta de fondo y oportuna, al presente requerimiento a más tardar el 12 de abril 2023. Cordialmente, Patricia Patiño Executive director Ernst & Young S.A.S. Interventoría del Contrato",322,1990,fixed_words_overlap,450,75
DOC_027,INT_DATAR_Comunicado_12_20230929- V1.pdf,COMUNICADO,1,DOC_027_CHUNK_001,"A member firm of Ernst & Young Global Limited A member firm of Ernst & Young Global Limited A member firm of Ernst & Young Global Limited A member firm of Ernst & Young Global Limited Ernst & Young S.A.S. Ernst & Young S.A.S. Ernst & Young S.A.S. Ernst & Young S.A.S. Bogotá D.C. Medellín – Antioquia Cali – Valle del Cauca Barranquilla - Atlántico Carrera 11 No 98 - 07 Carrera 43A No. 3 Sur-130 Avenida 4 Norte No. 6N – 61 Calle 77B No 59 – 61 Edificio Pijao Green Office Edificio Milla de Oro Edificio Siglo XXI Edificio Centro Empresarial Tercer Piso Torre 1 – Piso 14 Oficina 502 Las Américas II Oficina 311 Tel. +57 (601) 484 7000 Tel: +57 (604) 369 8400 Tel: +57 (602) 485 6280 Tel: +57 (605) 385 2201 Señores Germán Morante / Edgar Arias 28 de septiembre 2023 Representación legal del Consorcio para el proyecto DATAR MyQ/PWC Bogotá, D.C. Requerimiento del Interventor al Consorcio (M&Q - PWC) relacionado con el Contrato de Servicios de Consultoría 92872-025-2022 celebrado con el Patrimonio Autónomo Fondo DIAN para Colombia Estimados Germán y Edgar: De la manera más atenta, en calidad de Interventor del Contrato de referencia y en ejercicio de nuestras funciones, nos permitimos solicitar el plan de acción que permita cumplir con las obligaciones contractuales y los compromisos del proyecto que, a la fecha de este comunicado, presentan un incumplimiento por parte del Consorcio y que, por tanto, requieren de acciones correctivas que viabilicen la ejecución del proyecto, teniendo en cuenta las siguientes consideraciones: • Para el proyecto de DATAR, se cuenta con un cronograma de proyecto (LB3) aprobado por la DIAN y la Interventoría desde el 29 de junio 2023, con el cual se ha realizado seguimiento y gestión a la fecha. • El 25 de septiembre 2023 durante la planeación semanal de DataR se evidenció que existen actividades con atraso para las cuales no se ha definido por parte del Consorcio un plan de acción a fin de cerrar las brechas de atraso que se presentan actualmente en el proyecto en la “Fase 5 - Prestación de los servicios de gestión de datos”, con el fin de cumplir con los objetivos establecidos contractualmente; reiterando nuevamente que se presenten atrasos en el proyecto. A continuación, relacionamos las actividades que presentan atraso al corte del 22 de septiembre 2023: Entregables Fecha de liberación según LB3 Observaciones Entregable Inf38 Informe de soporte y mantenimiento de la Operación de DataR 08/08/2023",415,2460,fixed_words_overlap,450,75
DOC_027,INT_DATAR_Comunicado_12_20230929- V1.pdf,COMUNICADO,2,DOC_027_CHUNK_002,"A member firm of Ernst & Young Global Limited Entregables Fecha de liberación según LB3 Observaciones Entregable Ent40 Modelos y productos de información en operación 08/08/2023 Inf42 Plan de mantenimiento de la solución DataR 15/08/2023 Ent43 - Tablero de control con actualización diaria para monitoreo técnico. 09/08/2023 Actualización Ent46 - Plan de transferencia de conocimiento. 23/10/2023 Mediante acta de aceptación se estableció una primera actualización del entregable durante septiembre 2023, teniendo fecha máxima de liberación 30/09/2023 • En los seguimientos realizados el 26, 27 y 28 de septiembre 2023 se ha notificado de manera reiterada al Consorcio que no se ha recibido respuesta sobre el plan de acción para el cierre de estos compromisos, establecidos en el cronograma aprobado el 29 de junio 2023. Por tanto, se aclara que a la fecha no se ha aprobado un control de cambios por parte de la DIAN y la Interventoría al cronograma vigente, según lo establecido en el procedimiento establecido en el “Plan de Interventoría” de los proyectos PETD y, por ello, las actividades deben continuar ejecutándose según lo planteado en el cronograma actual, en donde se presentan atrasos al corte del 22 de septiembre 2023. Por lo expuesto anteriormente y atendiendo nuestras obligaciones como Interventoría integral, se requiere que el Contratista proceda con la respuesta a esta comunicación informando actividades claras, responsables y fecha de cierre de cada compromiso incumplido, y se remita el plan de acción que permita dar cumplimiento a las obligaciones contractuales plasmadas en el actual cronograma de trabajo aprobado por las partes, a más tardar el 02 de octubre 2023. Cordialmente, Patricia Patiño Executive director Ernst & Young S.A.S. Interventoría del Contrato",275,1791,fixed_words_overlap,450,75
DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_CHUNK_001,"Señores CNS-xxxx-24 Germán Morante / Édgar Arias 30 de mayo 2024 Representación legal del Consorcio para el proyecto DATAR M&Q / PWC Bogotá, D.C. Respuesta del Interventor del Contrato de Servicios 92872-025-2022, celebrado entre el Fondo DIAN para Colombia y el Consorcio M&Q – PWC – DATAR, respecto de comunicación enviada por el Contratista el 29/04/2024, con asunto: “Respuesta a comunicados “Comunicación del Interventor del Contrato de Servicios 92872-025-2022, celebrado entre el Fondo DIAN para Colombia y el Consorcio M&Q – PWC – DATAR, relacionado con el estado de cierre del sprint 3, 4, 5, 6, 7 del requerimiento de “Cifras de recaudo”.”. Estimados Germán y Édgar: En ejercicio de nuestras funciones y en calidad de Interventor del Contrato de Servicios de Consultoría 92872-025-2022, celebrado entre el Patrimonio Autónomo Fondo DIAN para Colombia y el Consorcio M&Q – PWC – DATAR, nos permitimos dar respuesta sobre los puntos referidos en comunicación del 29/04/2024, remitida por el Consorcio así: Respuesta del Interventor: Con relación a lo anterior nos permitimos aclarar lo siguiente: La Interventoría solicitó en sesión de seguimiento táctico del 17/04/2024, con los representantes legales del Consorcio, un plan de choque para remediar los atrasos que se tenían hasta ese momento en el proyecto. Dicho plan debía abordar varios aspectos clave para recuperar los atrasos y desplazamientos del cronograma planeado y propender por cumplir los objetivos establecidos en el requerimiento “Cifras de recaudo”. En consecuencia, se esperaba que en Consorcio informará los siguientes puntos: El detalle y priorización de actividades críticas que debían ser ejecutadas por los stakeholders del proyecto (Consorcio, DIAN, Interventoría) para cada una de las HU atrasadas con los respectivos responsables y tiempos de ejecución. Identificación de acciones específicas para abordar las causas subyacentes de los atrasos recurrentes para cada uno de los sprints comprometidos y tareas asociadas por parte del Consorcio. En específico, la Interventoría se refiere a los siguientes aspectos: Durante las sesiones de sprint Weekly se ha evidenciado progreso y avance insuficiente en la ejecución de tareas por parte del Consorcio, recordamos que en estas sesiones la DIAN e Interventoría esperan un avance del 50%. Se ha observado que, durante las sesiones de sprint review, el Consorcio no alcanza el avance del 100% esperado. Además, agrava la situación el hecho de que las Historias de Usuario (HU) no se están liberando para la revisión de la DIAN e Interventoría dentro de los plazos acordados de ejecución de cada sprint. Esta problemática se ve acentuada por la liberación repetida de HU que no cumplen con los criterios mínimos de aprobación, un hallazgo persistente y previamente identificado que el Consorcio se había comprometido a mejorar. La falta de una validación previa interna de QA por parte",450,2914,fixed_words_overlap,450,75
DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_CHUNK_002,"hecho de que las Historias de Usuario (HU) no se están liberando para la revisión de la DIAN e Interventoría dentro de los plazos acordados de ejecución de cada sprint. Esta problemática se ve acentuada por la liberación repetida de HU que no cumplen con los criterios mínimos de aprobación, un hallazgo persistente y previamente identificado que el Consorcio se había comprometido a mejorar. La falta de una validación previa interna de QA por parte del Consorcio está generando un ciclo de reprocesos y devoluciones de las HU liberadas. Falencias en el registro de evidencias en DevOps de las tareas realizadas por parte del Consorcio, en donde se evidencian soportes incompletos y/o sin la actualización sobre los últimos ajustes realizados por el Consorcio. Soluciones tardías por parte del Consorcio sobre los hallazgos evidenciados en las HU. Formalización de la respuesta del Consorcio sobre cada una de las observaciones socializadas por la Interventoría en la reunión táctica del 17/04/2024, correspondientes a: …” ¿Cuál es la proyección final de las HU restantes hasta el sprint 14?, ¿cuándo se realizará sesión de validación en conjunto con DIAN e Interventoría? Confirmar si existe dependencia entre las HU en atraso y restantes, ¿cuál es la estrategia para mitigar impactos? Se evidencian incumplimientos recurrentes en el cierre de las HU y tareas asociadas en los sprints review. ¿Cuál es el plan de acción por parte del Consorcio para subsanar estos incumplimientos? Se evidencia la necesidad de realizar un fortalecimiento del equipo técnico para dar atención oportuna y cierre a los atrasos y próximas actividades de la implementación del requerimiento. A la fecha no se ha realizado ningún release o despliegue de productos en ambiente preproductivo, generando incumplimiento con los prerrequisitos y proyección acordada para realizar el primer despliegue en el sprint 7. ¿Cuál es el motivo de este incumplimiento?, ¿qué acciones está implementando el Consorcio para mitigar posibles hallazgos que se encuentren en pruebas y su remediación? …” Se resalta que, de los puntos anteriores se tiene respuesta del Consorcio de los siguientes: Sobre la solicitud “¿Cuál es la proyección final de las HU restantes hasta el sprint 14?, ¿cuándo se realizará sesión de validación en conjunto con DIAN e Interventoría?”. El Consorcio envío el 26/04/2024 la proyección final de las HU que se comprometerían del sprint 10 al 14, requerimiento que fue atendido debido a las reiteradas solicitudes realizadas por la Interventoría. Se resalta que las actividades y/o tareas proyectadas para el sprint 10 y 11 en curso presentan un atraso significativo a la fecha, por lo tanto, estos dos sprints no se han podido cerrar. Sobre la solicitud “Se evidencia la necesidad de realizar un fortalecimiento del equipo técnico para dar atención oportuna y",450,2847,fixed_words_overlap,450,75
DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_CHUNK_003,"HU que se comprometerían del sprint 10 al 14, requerimiento que fue atendido debido a las reiteradas solicitudes realizadas por la Interventoría. Se resalta que las actividades y/o tareas proyectadas para el sprint 10 y 11 en curso presentan un atraso significativo a la fecha, por lo tanto, estos dos sprints no se han podido cerrar. Sobre la solicitud “Se evidencia la necesidad de realizar un fortalecimiento del equipo técnico para dar atención oportuna y cierre a los atrasos y próximas actividades de la implementación del requerimiento”, el Consorcio informó el ingreso de equipo técnico desde el 29/04/2024. A pesar de que los nuevos miembros han estado trabajando en el requerimiento, tal como lo informa el Consorcio, aún no se ha observado una resolución efectiva o conclusión de las Historias de Usuario (HU) que están pendientes de liberación y cierre. Sobre esta solicitud “A la fecha no se ha realizado ningún release o despliegue de productos en ambiente preproductivo, generando incumplimiento con los prerrequisitos y proyección acordada para realizar el primer despliegue en el sprint 7. ¿Cuál es el motivo de este incumplimiento?, ¿qué acciones está implementando el Consorcio para mitigar posibles hallazgos que se encuentren en pruebas y su remediación? …”. A la fecha se ejecutó el despliegue del primer release del requerimiento los días 23, 24 y 27 del mayo de 2024. Como fue manifestado por la Interventoría, en las sesiones se identificaron oportunidades de mejora y se evidenció falta de preparación de prerrequisitos para el despliegue y envío tardío de los mismos. Sobre las demás observaciones no se tiene respuesta a la fecha de este comunicado. Tomando como base los puntos informados anteriormente, se aclara que la Interventoría realizó la revisión cuidadosa y oportuna de la información proporcionada por el Consorcio en comunicación del 18/04/2024, por lo que fue posible concluir que lo entregado no respondía a las solicitudes realizadas por la Interventoría. Es por ello que, por medio del comunicado CNS-0321-24 del 24/04/2024 se solicitó al Consorcio atender de manera inmediata los compromisos establecidos entre las partes; sin embargo, se obtuvo respuesta hasta el 29/04/2024. Por otro lado, en la comunicación del Consorcio del 29/04/2024, se solicita revisar el documento ""Anexo Plan de trabajo.xlsx"", el cual a la fecha se encuentra desactualizado y desconoce los desplazamientos adicionales que deben ser considerados dada la ejecución del proyecto. En consecuencia, es importante poder evaluar información actualizada que permita tomar decisiones acertadas y abordar aspectos específicos que ayuden a cerrar las tareas pendientes de manera rápida y efectiva. Respuesta del Interventor: Con relación a lo anterior nos permitimos aclarar lo siguiente: Recordamos que la Interventoría durante la sesión del 25/04/2024 informó y reiteró los siguientes mensajes hacia el Consorcio,",450,2926,fixed_words_overlap,450,75
DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_CHUNK_004,"desactualizado y desconoce los desplazamientos adicionales que deben ser considerados dada la ejecución del proyecto. En consecuencia, es importante poder evaluar información actualizada que permita tomar decisiones acertadas y abordar aspectos específicos que ayuden a cerrar las tareas pendientes de manera rápida y efectiva. Respuesta del Interventor: Con relación a lo anterior nos permitimos aclarar lo siguiente: Recordamos que la Interventoría durante la sesión del 25/04/2024 informó y reiteró los siguientes mensajes hacia el Consorcio, los cuales podrán evidenciar en la grabación “Scripts de pruebas-20240425_093442-Grabación de la reunión.mp4 “, que reposa en el SharePoint de la DIAN: En relación con la propuesta de agrupar las Historias de Usuario (HU) vinculadas a la creación del ""script de pruebas"" programadas para los sprints 8 y 9, las partes acordaron proceder con dicha agrupación. Se confirmó durante la sesión que esta acción no tendría impacto en el alcance de lo planeado. Además, se consultó directamente al equipo del Consorcio sobre su acuerdo con la recomendación propuesta, y expresaron su conformidad con la decisión. Se aclara que la decisión de agrupar las Historias de Usuario (HU) relacionadas con la creación del ""script de pruebas"" se tomó después de una validación interna realizada entre la DIAN y la interventoría, en donde se identificó que la desagregación y creación de múltiples HU (16) asociadas a una actividad especifica como era la creación de un “script de pruebas” no eran necesarias. En consecuencia, se llevó a cabo la sesión mencionada, en la cual se acordó en conjunto con el Consorcio eliminar las HU asociadas al “script de pruebas” que se habían comprometido para el sprint 8 y las cuales se encontraban en atraso. Adicionalmente, se acordó la agrupación de las HU de “script de pruebas” en una sola HU para ser ejecutada en el sprint 9. Esta medida, como se informó anteriormente no implicó ningún cambio de alcance sobre lo planeado. Por el contrario, resultó ser beneficiosa para el Consorcio al pasar de múltiples HU a una sola HU. Así mismo, las HU que se encontraban en atraso por parte del Consorcio en el sprint 8, se acordó fueran entregadas en el sprint 9, dando mayor tiempo al Consorcio para culminar y cerrar esta actividad. Finalmente es importante resaltar y mencionar que finalizados los tiempos de ejecución del sprint 9 (18/02/2024 al 01/05/2024), el Consorcio incumplió la entrega de la HU asociada al script de pruebas, solo hasta el 3/05/2024 se entregó la primera versión. Dicha versión recibió comentarios y observaciones por parte de la DIAN e Interventoría. La Interventoría señaló la existencia de una tarea denominada ""construcción de los scripts"", sobre la que se solicitó aclaración del alcance, dado que no era procedente iniciar la construcción",450,2834,fixed_words_overlap,450,75
DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_CHUNK_005,"finalizados los tiempos de ejecución del sprint 9 (18/02/2024 al 01/05/2024), el Consorcio incumplió la entrega de la HU asociada al script de pruebas, solo hasta el 3/05/2024 se entregó la primera versión. Dicha versión recibió comentarios y observaciones por parte de la DIAN e Interventoría. La Interventoría señaló la existencia de una tarea denominada ""construcción de los scripts"", sobre la que se solicitó aclaración del alcance, dado que no era procedente iniciar la construcción y/o implementación de un script sin la aprobación inicial del diseño de estos; para lo cual el Consorcio aclaró que la construcción se realizaría posterior al diseño y aprobación de los scripts de pruebas y actividad de se comprometió por parte del Consorcio en el sprint 11. La Interventoría no solicitó ""cambios de estructura"" como lo indica el Consorcio en su comunicación. Es importante recordar que, en etapas previas del proyecto, se llevó a cabo un proceso de definición y entrega de scripts de pruebas para otros requerimientos, sobre estos se utilizó la plantilla “script de pruebas” ya conocida por el Consorcio. En consecuencia, lo que se solicitó por parte de la Interventoría en la sesión del 25/04/2024 fue el uso continuado de dicha herramienta. Por lo anterior, no es correcto afirmar que se realizaron cambios en el alcance y los artefactos o elementos acordados entre las partes. Respuesta del Interventor: Las observaciones sobre los productos surgen como consecuencia de las entregas parciales realizadas por el Consorcio, así como de las nuevas validaciones efectuadas por la DIAN y la Interventoría ante las nuevas liberaciones en las que el Consorcio realiza complemento de información. Estas circunstancias han dado lugar a la aparición de nuevos comentarios que han requerido la subsanación del Consorcio. Es importante enfatizar que la estrategia más efectiva para mitigar la generación de observaciones adicionales es que el Consorcio complete de manera íntegra las tareas asociadas a los requerimientos. De esta forma, se minimizaría comentarios adicionales que pudiera surgir y serían solamente comentarios sobre entregables finales. En resumen, la entrega completa y a tiempo de las tareas minimizaría la necesidad de múltiples rondas de revisión y permitiría que el proceso de validación final se enfoque exclusivamente en la conformidad y calidad del producto entregado, en lugar de en la corrección de entregas previas incompletas o parciales. Respuesta del Interventor: Recordamos que el Consorcio dispone actualmente de acceso a las fuentes y tiene un conocimiento detallado de las reglas de negocio aplicables. Es importante destacar que las validaciones de los datos y reglas de negocio deben llevarse a cabo por parte del Consorcio utilizando las fuentes actuales que se tienen disponibles, asegurando que la aplicación de las mismas cumpla los criterios de aceptación esperados para",450,2909,fixed_words_overlap,450,75
DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_CHUNK_006,"corrección de entregas previas incompletas o parciales. Respuesta del Interventor: Recordamos que el Consorcio dispone actualmente de acceso a las fuentes y tiene un conocimiento detallado de las reglas de negocio aplicables. Es importante destacar que las validaciones de los datos y reglas de negocio deben llevarse a cabo por parte del Consorcio utilizando las fuentes actuales que se tienen disponibles, asegurando que la aplicación de las mismas cumpla los criterios de aceptación esperados para estos datos disponibilizados por parte de la DIAN. Respuesta del Interventor: Con relación a lo anterior nos permitimos realizar las siguientes aclaraciones: Recordamos al Consorcio que tanto la DIAN como la Interventoría solicitaron el fortalecimiento del equipo técnico para la ejecución del requerimiento ""cifras de recaudo"". Esta solicitud se realizó durante la sesión de seguimiento táctico del 17/04/2024, en la cual participaron los representantes legales del Consorcio. Sin embargo, la formalización mediante los acuerdos de confidencialidad de las personas de apoyo se envió doce (12) días después de haber realizado la solicitud, es decir el 29/04/2024. Durante la ejecución del sprint 9, el Consorcio se comprometió con la disponibilidad de recursos adicionales. Sin embargo, a mitad del sprint, se observaron atrasos significativos en la ejecución de tareas y aún no se había formalizado la participación del personal adicional previsto como apoyo técnico. Este hecho fue comunicado por la Interventoría durante la sesión de weekly y quedó registrado en el correo electrónico “Resultado Weekly Sprint 9”, enviado al Consorcio el 2/05/2024. Solo hasta el 26 y 29 de abril de 2024 se formalizó el inicio de recursos adicionales. Respuesta del Interventor: Con relación a lo anterior nos permitimos aclarar lo siguiente: Sobre los sprints 4 y 5 se encontraba pendiente de cierre únicamente la HU asociada con la documentación técnica (Ent12). Estas HU se cerraron en la herramienta DevOps el 16/05/2024. Respecto de los sprints 6, 7 y 8, entendemos según su comunicación que es una propuesta para atender las HU planeadas del requerimiento, sin embargo, dicha propuesta no ha sido aplicada efectivamente, toda vez que a la fecha continuamos en proceso de validación y continúan abiertas las HU de los sprints 6, 7, 8, 9 y 10. Respuesta del Interventor: Con relación a lo anterior nos permitimos aclarar lo siguiente: Si bien es cierto que los objetivos pueden replanificarse en función de la ejecución y los resultados intermedios esperados en la metodología ágil, esto no significa que el Consorcio no tenga la responsabilidad de cumplir con los compromisos adquiridos para cada sprint. La flexibilidad no debería interpretarse como una justificación para no cumplir con las entregas en los tiempos acordados. Parte del trabajo y rol de la interventoría es identificar las causas y responsables de",450,2908,fixed_words_overlap,450,75
DOC_028,CNS-XXXX-24 INT-DATAR-Comunicado 58-Respuesta de interventoría-202405.docx,COMUNICADO,1,DOC_028_CHUNK_007,"Si bien es cierto que los objetivos pueden replanificarse en función de la ejecución y los resultados intermedios esperados en la metodología ágil, esto no significa que el Consorcio no tenga la responsabilidad de cumplir con los compromisos adquiridos para cada sprint. La flexibilidad no debería interpretarse como una justificación para no cumplir con las entregas en los tiempos acordados. Parte del trabajo y rol de la interventoría es identificar las causas y responsables de las desviaciones, e informar al respecto, debido a la necesidad de velar por el cumplimiento de los compromisos y la calidad del trabajo realizado. Este enfoque no contradice la naturaleza iterativa de la metodología ágil, sino que busca asegurar que los entregables y el producto final cumpla con los estándares y requisitos establecidos en los documentos contractuales. Si bien los trabajos en curso son parte de un proceso iterativo, es importante distinguir entre productos finales y entregables intermedios. La Interventoría y la DIAN pueden señalar incumplimientos sobre las fechas acordadas de entrega en relación a las historias de usuario y tareas asociadas a cada sprint, si estos no cumplen con los estándares de calidad o no se ajustan a los criterios de aceptación acordados entre las partes. Estos incumplimientos ponen en riesgo el hito de entrega del requerimiento comprometido para el 11/07/2024 y a su vez como es ya conocido por el Consorcio el inicio de la aplicación de ANS. Adicionalmente, la implementación de requerimiento cifras de recaudo no cumple lo indicado por parte del Consorcio respecto del desarrollo ágil de un requerimiento, más cuando a la fecha se ha venido desplazando la realización de los releases comprometidos por el Consorcio, los cuales debieron iniciar desde el sprint 7 y solo hasta el sprint 11 se comprometió la ejecución del primer release, lo anterior desvirtúa el uso de las metodologías de implementación ágil. En vista de lo expuesto en el desarrollo del documento, esperamos haber dado las aclaraciones pertinentes, de igual forma, reiteramos la obligación del Consorcio de cumplir con los compromisos que se acuerden en los diferentes escenarios del proyecto. Finalmente, nos permitimos solicitar nuevamente la entrega del plan de choque que ha sido requerido, atendiendo las necesidades expuestas en la presente comunicación. Cordialmente, Patricia Patiño Associate Partner Ernst & Young S.A.S.",378,2433,fixed_words_overlap,450,75
DOC_029,CNS-0418-24 INT-DATAR-Comunicado 59-Resultado Review S9-202405.docx,COMUNICADO,1,DOC_029_CHUNK_001,"Señores CNS-0418-24 Germán Morante / Édgar Arias 30 de mayo 2024 Representación legal del Consorcio para el proyecto DATAR M&Q / PWC Bogotá, D.C. Comunicación del Interventor del Contrato de Servicios 92872-025-2022, celebrado entre el Fondo DIAN para Colombia y el Consorcio M&Q – PWC – DATAR, relacionado con el estado de cierre del sprint 9 del requerimiento “Cifras de recaudo”. Estimados Germán y Édgar: De la manera más atenta, en calidad de Interventor del contrato de la referencia y en ejercicio de nuestras funciones, nos permitimos informar el estado de cierre del sprint 9 del requerimiento “Cifras de recaudo”, socializado en sesiones “Review Sprint 9 Recaudo DataR” realizada el 02/05/2024, fecha en la cual el Consorcio se había comprometido a dar cierre al sprint en mención. El 17/04/2024 se realizó sesión de “Sprint Planning Sprint 9 Recaudo DataR” en la que se comprometió por parte del Consorcio la ejecución de veintiún (21) historias de usuario (HU). Durante la sesión, el consorcio informó que la implementación de todas las reglas de negocio del requerimiento se completaría en el sprint 9. Además, confirmó a la DIAN e Interventoría la no existencia de dependencias entre las Historias de Usuario (HU), garantizando así que la ejecución podría llevarse a cabo sin inconvenientes. Fuente: HU declaradas en sprint planning del 17/04/2024 La Interventoría realizó las siguientes alertas y recomendaciones durante la sesión: Se alertó sobre el incremento de historias de Usuario (HU) en el sprint, ya que podría indicar un exceso de carga de trabajo para el equipo, lo que podría afectar la calidad del trabajo realizado y la capacidad para cumplir con los compromisos establecidos. Recordamos que, en la metodología ágil, es importante mantener un equilibrio adecuado en la carga de trabajo para garantizar la entrega de incrementos de producto de calidad al final de cada sprint. Dado el volumen de historias de usuario (HU) comprometidas, la Interventoría recomendó al Consorcio la importancia de informar cualquier impedimento o necesidad a través de los espacios diarios (daily) dispuestos en el proyecto. Esto permitiría al Consorcio contar con todos los recursos y la información necesaria para llevar a cabo las tareas planeadas. Se solicitó y recomendó al Consorcio completar la descripción y los criterios de aceptación para todas las historias de usuario comprometidas, no fueron evidenciadas en su totalidad durante la reunión. La Interventoría reiteró al Consorcio la necesidad de contar con un plan general de las historias de usuario (HU) para los sprints restantes (10 al 14), de manera que se logre contar con una visión global del requerimiento. La ausencia de este plan general puede afectar la capacidad del equipo para anticipar necesidades, asignar recursos adecuadamente y mantener un ritmo de trabajo sostenible.",450,2858,fixed_words_overlap,450,75
